Country,Zipcode,Amount,Lat,Long
US,23963,11614845,37.18,-78.8
US,27546,11082453,35.39,-78.81
US,27539,10810639,35.67,-78.81
US,27543,10946973,35.48,-78.81
US,15924,11895051,40.11,-78.81
US,15865,10146661,41.04,-78.81
US,15762,9023267,40.59,-78.81
US,15760,12414631,40.64,-78.81
US,24471,12010009,38.32,-78.81
US,28431,11979270,34.32,-78.82
US,14172,12288172,43.31,-78.82
US,15942,11379903,40.38,-78.82
US,15963,12152500,40.23,-78.82
US,24441,10401406,38.26,-78.82
US,24522,12488883,37.35,-78.82
US,22845,9010887,38.79,-78.82
US,28323,10005116,35.29,-78.83
US,27560,12438888,35.83,-78.83
US,27540,9291751,35.65,-78.83
US,27526,9769665,35.54,-78.83
US,14075,12133136,42.72,-78.83
US,14766,11916166,42.39,-78.83
US,15538,9370859,39.89,-78.83
US,15742,11723883,40.81,-78.83
US,15943,11685642,40.47,-78.83
US,16734,12612650,41.62,-78.83
US,15863,9285972,41.01,-78.83
US,22834,11267002,38.52,-78.83
US,22971,9502830,37.72,-78.83
US,24431,9871357,38.16,-78.83
US,22920,12592364,38.03,-78.83
US,26810,10808508,38.92,-78.83
US,27502,10679582,35.72,-78.84
US,14010,9674064,42.73,-78.84
US,15564,12022507,39.72,-78.84
US,24553,11234199,37.54,-78.84
US,27574,11173397,36.41,-78.85
US,14231,9499214,42.88,-78.85
US,14240,9313961,42.88,-78.85
US,14203,11768709,42.88,-78.85
US,14208,9562947,42.88,-78.85
US,14204,10684145,42.88,-78.85
US,14202,11265129,42.88,-78.85
US,14212,11456616,42.88,-78.85
US,14201,8766067,42.88,-78.85
US,14209,11878846,42.88,-78.85
US,14210,11683810,42.88,-78.85
US,14211,10802153,42.88,-78.85
US,14213,12551573,42.88,-78.85
US,14219,9186905,42.88,-78.85
US,14207,12673265,42.88,-78.85
US,14218,10292108,42.88,-78.85
US,14222,11690783,42.88,-78.85
US,14206,11642703,42.88,-78.85
US,14214,11412959,42.88,-78.85
US,14228,12655295,42.88,-78.85
US,14220,9778572,42.88,-78.85
US,14215,8869993,42.88,-78.85
US,14216,11906280,42.88,-78.85
US,14227,11649830,42.88,-78.85
US,14217,9429133,42.88,-78.85
US,14223,12423158,42.88,-78.85
US,14225,12599110,42.88,-78.85
US,14226,10299253,42.88,-78.85
US,14224,11451512,42.88,-78.85
US,14221,11983533,42.88,-78.85
US,14205,10794616,42.88,-78.85
US,14280,12233279,42.88,-78.85
US,14233,8726340,42.88,-78.85
US,14241,11138024,42.88,-78.85
US,14260,10402203,42.88,-78.85
US,14261,9934750,42.88,-78.85
US,14263,9373961,42.88,-78.85
US,14264,9442893,42.88,-78.85
US,14265,12056726,42.88,-78.85
US,14267,10132646,42.88,-78.85
US,14269,12458521,42.88,-78.85
US,14270,11551000,42.88,-78.85
US,14272,10832705,42.88,-78.85
US,14273,9086509,42.88,-78.85
US,14276,9670480,42.88,-78.85
US,15712,9934128,40.77,-78.85
US,15960,11566118,40.52,-78.85
US,14034,9474801,42.49,-78.86
US,14719,10369714,42.32,-78.86
US,14120,9663780,43.04,-78.86
US,15922,12235015,40.55,-78.86
US,15945,9704491,40.36,-78.86
US,26812,9005278,38.87,-78.86
US,21528,9118505,39.64,-78.87
US,28309,9142746,35.05,-78.87
US,28302,9414291,35.05,-78.87
US,28463,11086298,34.14,-78.87
US,28305,12577729,35.05,-78.87
US,28301,11560722,35.05,-78.87
US,28303,12347966,35.05,-78.87
US,28304,10866710,35.05,-78.87
US,28311,9125024,35.05,-78.87
US,28306,11549069,35.05,-78.87
US,28314,11919472,35.05,-78.87
US,14132,9314789,43.14,-78.87
US,14150,11840251,43,-78.87
US,14151,11024524,43,-78.87
US,15715,11739959,40.96,-78.87
US,15710,11466746,40.63,-78.87
US,22802,12516591,38.43,-78.87
US,22801,10158586,38.43,-78.87
US,22848,11474349,38.36,-78.87
US,22807,10367534,38.43,-78.87
US,21557,9565792,39.53,-78.88
US,21545,10231763,39.69,-78.88
US,27503,8842574,36.17,-78.88
US,15851,12069910,41.09,-78.88
US,15741,12107166,40.8,-78.88
US,15746,12016236,40.75,-78.88
US,15761,12034323,40.63,-78.88
US,22949,9389162,37.77,-78.88
US,22958,10125114,37.85,-78.88
US,21556,10272334,39.54,-78.89
US,14091,9513727,42.54,-78.89
US,14783,11043587,42.12,-78.89
US,15953,9064514,40.22,-78.89
US,29545,12555729,34.12,-78.89
US,29587,9101058,33.69,-78.89
US,29578,9230928,33.69,-78.89
US,29572,9164957,33.69,-78.89
US,29569,12223934,34.05,-78.89
US,29575,11690475,33.69,-78.89
US,29577,10113044,33.69,-78.89
US,29579,8944091,33.69,-78.89
US,28438,11002591,34.4,-78.9
US,27562,11568876,35.68,-78.9
US,14131,10075387,43.23,-78.9
US,14057,9430248,42.65,-78.9
US,15427,9920778,40.32,-78.9
US,15729,11070771,40.69,-78.9
US,15560,9070143,40.01,-78.9
US,22850,10850627,38.56,-78.9
US,22922,9546154,37.68,-78.9
US,24592,11185962,36.7,-78.9
US,22980,8963041,38.06,-78.9
US,24469,11311731,38.19,-78.9
US,24539,12251638,36.85,-78.9
US,27708,12437206,35.98,-78.91
US,27722,8739649,35.98,-78.91
US,27717,11758526,35.98,-78.91
US,27702,12167333,35.98,-78.91
US,27715,9825401,35.98,-78.91
US,27709,9215682,35.98,-78.91
US,27701,10735020,35.98,-78.91
US,27704,12615882,35.98,-78.91
US,27712,11149389,35.98,-78.91
US,27703,12294631,35.98,-78.91
US,27707,9991608,35.98,-78.91
US,27705,9238557,35.98,-78.91
US,27713,12278364,35.98,-78.91
US,27706,12412268,35.98,-78.91
US,27710,11261108,35.98,-78.91
US,27711,10289278,35.98,-78.91
US,14035,9794511,42.5,-78.91
US,15957,12583521,40.56,-78.91
US,15961,11378710,40.47,-78.91
US,15936,10689312,40.15,-78.91
US,15901,10108549,40.32,-78.91
US,15909,11838013,40.32,-78.91
US,15906,11756655,40.32,-78.91
US,15902,12669105,40.32,-78.91
US,15904,12272601,40.32,-78.91
US,15905,11882611,40.32,-78.91
US,15745,11496689,40.61,-78.91
US,15907,12465645,40.32,-78.91
US,15915,11424421,40.32,-78.91
US,16728,12162942,41.57,-78.91
US,24593,11637541,37.35,-78.91
US,24535,10085433,36.61,-78.91
US,26710,10834414,39.36,-78.91
US,21532,11987044,39.66,-78.92
US,28430,9102571,34.32,-78.92
US,15959,11312976,40.27,-78.92
US,15730,11192136,40.95,-78.92
US,24486,12291054,38.28,-78.92
US,26852,11277623,39.23,-78.92
US,27572,8839071,36.22,-78.93
US,14111,11772969,42.59,-78.93
US,14070,11500900,42.46,-78.93
US,14085,9056619,42.71,-78.93
US,15928,8773585,40.23,-78.93
US,24558,10256952,36.76,-78.93
US,21542,10744919,39.58,-78.94
US,21543,8992456,39.66,-78.94
US,27523,11646696,35.77,-78.94
US,27552,10976764,35.41,-78.94
US,15772,12071385,40.86,-78.94
US,22803,10233806,38.51,-78.94
US,24437,11702812,38.21,-78.94
US,24528,10680700,37.05,-78.94
US,22841,10664410,38.35,-78.94
US,27583,11796394,36.28,-78.95
US,28348,10032620,34.97,-78.95
US,14730,12362763,42.17,-78.95
US,15563,11822642,40.1,-78.95
US,15530,11683564,39.92,-78.95
US,16333,9874477,41.73,-78.95
US,24577,10584096,36.93,-78.95
US,24576,12214500,37.13,-78.95
US,26845,10866788,39.14,-78.95
US,14072,11634474,43.01,-78.96
US,15935,9625479,40.24,-78.96
US,15711,9703971,41.01,-78.96
US,15548,9321182,40.11,-78.96
US,22952,12109209,37.96,-78.96
US,22939,11000520,38.09,-78.96
US,22812,11428988,38.38,-78.96
US,22811,9392012,38.79,-78.96
US,26836,11624617,39.06,-78.96
US,21539,9989602,39.56,-78.97
US,28384,10667440,34.8,-78.97
US,14772,10911363,42.16,-78.97
US,15765,10141741,40.62,-78.97
US,15767,12387304,40.94,-78.97
US,15733,9929637,40.98,-78.97
US,15777,9186005,40.69,-78.97
US,22967,11708906,37.74,-78.97
US,24467,9846629,38.26,-78.97
US,27573,8837348,36.4,-78.98
US,28390,9225619,35.17,-78.98
US,14041,8722201,42.42,-78.98
US,15937,11947674,40.21,-78.98
US,22830,9010467,38.63,-78.98
US,24538,10896484,37.35,-78.98
US,26726,11099896,39.43,-78.98
US,14047,8852305,42.68,-78.99
US,14144,10352076,43.17,-78.99
US,14107,12083599,43.16,-78.99
US,14112,9123988,42.69,-78.99
US,15929,9458316,40.47,-78.99
US,28310,9128424,35.13,-79
US,28307,11240332,35.13,-79
US,14129,12592175,42.45,-79
US,14751,8785235,42.3,-79
US,14168,10475335,42.5,-79
US,15771,11437324,40.82,-79
US,15541,11550206,40.04,-79
US,15781,11406712,40.96,-79
US,22831,9477796,38.48,-79
US,24520,8901204,36.56,-79
US,24482,10205323,38.19,-79
US,22820,12580391,38.75,-79
US,22976,9155053,37.82,-79
US,26818,10134137,39.05,-79
US,21521,12563117,39.53,-79.01
US,28369,12396940,34.46,-79.01
US,28359,12291345,34.63,-79.01
US,28371,10713423,34.9,-79.01
US,28360,11840553,34.63,-79.01
US,28358,8860844,34.63,-79.01
US,28331,10902104,35.03,-79.01
US,14302,9846852,43.09,-79.01
US,14726,9385386,42.26,-79.01
US,14303,12450544,43.09,-79.01
US,14301,11079651,43.09,-79.01
US,14305,12467552,43.09,-79.01
US,14304,11487192,43.09,-79.01
US,15728,8714238,40.66,-79.01
US,15532,12472986,39.78,-79.01
US,15565,9279275,39.78,-79.01
US,28308,10567185,35.17,-79.02
US,14006,12110479,42.63,-79.02
US,14027,10081521,42.58,-79.02
US,16347,11268180,41.69,-79.02
US,15954,12178646,40.41,-79.02
US,15531,10743681,40.16,-79.02
US,15552,11417589,39.81,-79.02
US,15734,10485732,40.73,-79.02
US,29588,11526026,33.63,-79.02
US,24477,8937522,38.02,-79.02
US,22964,10453256,37.71,-79.02
US,26743,9900395,39.37,-79.02
US,28439,9242746,34.31,-79.03
US,27517,11216315,35.84,-79.03
US,28375,12353398,34.47,-79.03
US,14109,9742976,43.13,-79.03
US,15920,10692087,40.45,-79.03
US,15847,11098002,41.09,-79.03
US,15764,8702658,40.99,-79.03
US,15740,10051886,40.96,-79.03
US,24533,10145977,37.65,-79.03
US,21562,9084417,39.48,-79.04
US,27515,10842321,35.92,-79.04
US,27514,12350622,35.92,-79.04
US,27516,11976700,35.92,-79.04
US,28319,11438322,34.4,-79.04
US,27599,9513683,35.92,-79.04
US,14081,11848203,42.56,-79.04
US,14174,8818303,43.24,-79.04
US,14092,9983205,43.17,-79.04
US,15759,11012117,40.77,-79.04
US,15520,12358676,40.1,-79.04
US,15544,9538844,40.19,-79.04
US,15758,8863188,40.87,-79.04
US,29528,8864067,33.83,-79.04
US,29527,10083004,33.83,-79.04
US,29526,10958211,33.83,-79.04
US,26750,11291405,39.47,-79.04
US,27505,10393177,35.45,-79.05
US,28378,9041380,34.85,-79.05
US,14138,9120873,42.36,-79.05
US,16352,10887001,41.75,-79.05
US,29576,9565819,33.55,-79.05
US,24521,12280509,37.58,-79.05
US,24595,11479974,37.56,-79.05
US,21540,11423312,39.47,-79.06
US,15547,9028965,40.16,-79.06
US,15542,10535584,39.86,-79.06
US,15720,12244197,40.53,-79.06
US,24402,9416035,38.15,-79.06
US,24401,9326856,38.15,-79.06
US,28357,10340484,34.88,-79.07
US,14747,11653223,42.14,-79.07
US,14061,12046810,42.59,-79.07
US,15944,9685075,40.37,-79.07
US,15501,12583747,40,-79.07
US,15510,12325794,40,-79.07
US,27559,12402785,35.62,-79.08
US,27541,10088010,36.25,-79.08
US,27510,10410674,35.91,-79.08
US,16239,11095056,41.45,-79.08
US,15558,11328852,39.75,-79.08
US,15825,9409428,41.16,-79.08
US,15546,8785381,40.14,-79.08
US,15776,11460826,41.02,-79.08
US,15780,9261637,40.92,-79.08
US,24554,9184489,37.16,-79.08
US,22821,11789826,38.47,-79.08
US,26731,10737665,39.12,-79.08
US,16313,12453857,41.78,-79.09
US,15744,9910302,40.92,-79.09
US,15562,9124832,39.74,-79.09
US,26838,8854299,38.81,-79.09
US,27278,11074706,36.07,-79.1
US,14723,11540453,42.29,-79.1
US,24569,11028509,37.08,-79.1
US,24588,11281359,37.28,-79.1
US,24572,11499400,37.43,-79.1
US,24463,11568452,38.07,-79.1
US,21523,9619012,39.5,-79.11
US,28368,11806159,35.37,-79.11
US,28386,9555701,34.83,-79.11
US,28340,11388476,34.49,-79.11
US,15502,10114806,40.04,-79.11
US,28362,10154149,34.36,-79.12
US,14732,9420547,42.21,-79.12
US,15860,10656686,41.28,-79.12
US,15549,10476200,40.04,-79.12
US,15561,8940430,40.04,-79.12
US,15555,9060466,40.04,-79.12
US,15763,10377924,40.9,-79.12
US,24597,11803893,36.79,-79.12
US,26847,9733637,38.99,-79.12
US,27332,10028317,35.36,-79.13
US,15949,11468441,40.41,-79.13
US,24464,11344329,37.86,-79.13
US,27343,9635931,36.49,-79.14
US,16345,9475851,41.92,-79.14
US,16365,11545429,41.84,-79.14
US,15723,11743877,40.72,-79.14
US,15828,11518893,41.32,-79.14
US,15770,12318128,40.98,-79.14
US,15784,9372585,41.02,-79.14
US,16366,10819850,41.84,-79.14
US,16367,11376787,41.84,-79.14
US,29581,10597973,34.23,-79.14
US,21536,11281474,39.69,-79.15
US,27228,10556339,35.77,-79.15
US,15754,8691713,40.55,-79.15
US,15923,9992276,40.39,-79.15
US,15747,8982745,40.78,-79.15
US,15557,12587474,39.91,-79.15
US,15748,10295913,40.53,-79.15
US,15701,9950719,40.62,-79.15
US,15705,11815602,40.62,-79.15
US,24440,11221836,38,-79.15
US,26717,10388173,39.38,-79.15
US,27291,11875057,36.4,-79.16
US,14740,12081863,42.21,-79.16
US,14738,10848022,42.05,-79.16
US,14136,10588439,42.54,-79.16
US,15655,11056919,40.19,-79.16
US,15739,11368153,40.67,-79.16
US,29563,11702555,34.34,-79.16
US,22843,10799677,38.36,-79.16
US,24421,11548189,38.22,-79.16
US,26833,9803932,39.11,-79.16
US,27231,12168664,36.2,-79.17
US,27243,11842076,36.06,-79.17
US,27312,12149984,35.71,-79.17
US,14062,9315592,42.46,-79.17
US,16256,8764960,40.87,-79.17
US,29585,12428687,33.38,-79.17
US,21538,12371150,39.38,-79.18
US,27331,9779449,35.47,-79.18
US,28377,11197926,34.81,-79.18
US,27330,10257707,35.47,-79.18
US,15716,12127458,40.46,-79.18
US,15864,10544008,41.11,-79.18
US,16246,9067346,40.79,-79.18
US,16217,10842537,41.33,-79.18
US,16329,12525756,41.84,-79.18
US,16368,9890574,41.84,-79.18
US,16369,11491491,41.84,-79.18
US,24594,12404769,36.62,-79.18
US,28372,9204135,34.68,-79.19
US,14733,9404583,42.11,-79.19
US,15732,12333557,40.68,-79.19
US,16211,9624625,40.79,-79.19
US,15750,11038746,40.48,-79.19
US,15778,9770008,40.96,-79.19
US,24506,11859108,37.4,-79.19
US,24504,10775994,37.4,-79.19
US,24501,12346942,37.4,-79.19
US,24503,12164246,37.4,-79.19
US,24502,11908833,37.4,-79.19
US,24505,9021905,37.4,-79.19
US,24513,8714849,37.4,-79.19
US,24514,12123810,37.4,-79.19
US,24515,10465581,37.4,-79.19
US,21522,9346333,39.58,-79.2
US,28355,12130514,35.38,-79.2
US,27314,10907890,36.25,-79.2
US,27305,12555352,36.53,-79.2
US,15829,10913211,41.18,-79.2
US,15731,9263733,40.51,-79.2
US,29511,10731257,33.99,-79.2
US,24483,9856977,37.9,-79.2
US,24479,11871946,38.14,-79.2
US,24476,12631881,37.92,-79.2
US,26855,12657804,38.99,-79.2
US,21561,10321635,39.47,-79.21
US,28376,9996412,34.97,-79.22
US,16240,10544919,41.02,-79.22
US,15713,9021078,40.54,-79.22
US,15677,8998919,40.17,-79.22
US,27237,12508148,35.54,-79.23
US,14702,11056538,42.09,-79.23
US,14701,11842698,42.09,-79.23
US,15658,12185503,40.24,-79.23
US,16250,10451366,40.78,-79.23
US,24565,11101752,36.83,-79.23
US,24472,12049099,37.93,-79.23
US,14135,11029735,42.47,-79.24
US,16222,9772419,40.88,-79.24
US,15540,12393515,39.86,-79.24
US,29544,11979862,34.05,-79.24
US,24574,11200328,37.6,-79.24
US,26739,11999589,39.27,-79.24
US,26802,10814224,38.62,-79.24
US,28326,12503865,35.32,-79.25
US,14782,9426625,42.26,-79.25
US,16225,12673149,41.26,-79.25
US,16245,10801519,41.01,-79.25
US,16260,10361094,41.37,-79.25
US,29574,12333136,34.2,-79.25
US,24512,9557924,37.45,-79.25
US,26866,12542616,38.79,-79.25
US,15717,9950842,40.43,-79.26
US,16244,12457644,40.8,-79.26
US,27302,11232143,36.09,-79.27
US,14720,12001045,42.1,-79.27
US,16230,11898009,41.02,-79.27
US,16220,12172675,41.39,-79.27
US,29543,12039534,34.28,-79.27
US,24551,9636003,37.37,-79.27
US,27212,12055969,36.51,-79.28
US,28394,9023257,35.25,-79.28
US,27256,12036411,35.57,-79.28
US,15752,11691910,40.53,-79.28
US,16234,10523240,41.13,-79.28
US,24459,8897474,38.02,-79.28
US,24517,11027863,37.12,-79.28
US,24550,8881538,37.23,-79.28
US,28383,9964886,34.53,-79.29
US,15551,9896350,39.87,-79.29
US,16233,9018368,41.36,-79.29
US,16224,12241665,41.05,-79.29
US,15687,10120317,40.13,-79.29
US,15727,9892531,40.57,-79.29
US,29442,12168892,33.36,-79.29
US,29440,11737899,33.36,-79.29
US,24563,10053725,37.09,-79.29
US,15620,9530893,40.3,-79.3
US,15671,10414601,40.32,-79.3
US,15774,10096636,40.65,-79.3
US,15627,9227253,40.33,-79.3
US,16312,11369630,41.95,-79.3
US,15756,12651117,40.59,-79.3
US,15779,10229389,40.36,-79.3
US,24566,10574537,36.71,-79.3
US,24435,12246779,37.88,-79.3
US,24586,11164061,36.6,-79.3
US,24485,9721963,38.27,-79.3
US,14718,12007778,42.34,-79.31
US,14742,11799968,42.14,-79.31
US,16249,9683893,40.79,-79.31
US,16371,11255620,41.85,-79.31
US,15646,9941124,40.06,-79.31
US,29589,9348464,34.09,-79.31
US,24415,11276257,37.93,-79.31
US,21520,11715499,39.62,-79.32
US,27252,12300598,35.59,-79.32
US,27340,9729415,35.94,-79.32
US,28350,11523567,35.22,-79.32
US,14750,11280578,42.1,-79.32
US,15622,11036529,40.04,-79.32
US,16258,12283602,41.2,-79.32
US,16242,12033960,41,-79.32
US,16361,11655004,41.39,-79.32
US,26815,12563463,38.51,-79.32
US,14048,12281800,42.47,-79.33
US,14063,12205397,42.44,-79.33
US,15411,11254548,39.74,-79.33
US,15485,10725233,39.81,-79.33
US,16263,9204027,40.81,-79.33
US,16253,12021150,40.96,-79.33
US,24411,10696943,38.1,-79.33
US,24536,10182777,37.5,-79.33
US,26807,10517272,38.64,-79.33
US,27379,9664302,36.4,-79.34
US,14752,10698006,42.35,-79.34
US,15661,10472694,40.3,-79.34
US,15736,10299393,40.69,-79.34
US,16350,11017857,41.98,-79.34
US,21541,12113805,39.55,-79.35
US,28364,9392590,34.73,-79.35
US,27359,11496519,36.02,-79.35
US,15424,9390787,39.8,-79.35
US,16223,8879680,40.97,-79.35
US,16322,12527516,41.58,-79.35
US,15783,9827511,40.6,-79.35
US,16257,10161858,41.33,-79.35
US,29519,9695131,34.03,-79.35
US,24416,10000930,37.73,-79.35
US,26720,10492034,39.24,-79.35
US,27315,10665321,36.5,-79.36
US,28396,12345428,34.88,-79.36
US,27207,8960345,35.6,-79.36
US,27258,11959110,36.09,-79.36
US,14166,10526854,42.44,-79.36
US,15696,9312734,40.28,-79.36
US,15725,11007202,40.49,-79.36
US,15462,12383623,40.06,-79.36
US,29536,12644583,34.42,-79.36
US,24571,8695518,37.14,-79.36
US,24526,11045024,37.53,-79.36
US,24557,10623341,36.95,-79.36
US,26707,8968977,39.26,-79.36
US,16321,8916380,41.56,-79.37
US,16332,12445285,41.37,-79.37
US,26884,11274374,38.83,-79.37
US,14784,10756596,42.31,-79.38
US,15628,12335354,40.11,-79.38
US,16235,11172658,41.31,-79.38
US,16214,9457399,41.21,-79.38
US,15650,12606331,40.31,-79.38
US,24430,10275690,38.08,-79.38
US,24527,10677095,36.68,-79.38
US,24556,10580296,37.36,-79.38
US,27253,12477440,36.06,-79.39
US,14712,9975387,42.16,-79.39
US,15446,10622800,40.01,-79.39
US,24531,9040514,36.81,-79.39
US,24544,11629034,36.58,-79.39
US,21531,12105007,39.66,-79.4
US,28388,9136544,35.18,-79.4
US,28387,12060149,35.18,-79.4
US,14728,9532142,42.24,-79.4
US,16351,12342801,41.68,-79.4
US,15469,10332138,40.02,-79.4
US,29567,10387618,34.47,-79.4
US,29547,12080618,34.51,-79.4
US,29571,9315998,34.17,-79.4
US,24543,12630547,36.58,-79.4
US,24541,11614826,36.58,-79.4
US,24540,10810448,36.58,-79.4
US,24432,9436760,38.19,-79.4
US,21550,11408419,39.41,-79.41
US,27349,9257837,35.86,-79.41
US,28327,10547709,35.34,-79.41
US,14756,12391980,42.21,-79.41
US,14785,12285621,42.15,-79.41
US,15670,10240800,40.39,-79.41
US,15638,11798018,40.27,-79.41
US,15693,11811663,40.27,-79.41
US,29546,8700137,33.93,-79.41
US,24473,10692259,37.9,-79.41
US,24549,8828767,36.75,-79.41
US,28315,10637601,35.13,-79.42
US,14710,10340025,42.11,-79.42
US,15490,11744776,40.07,-79.42
US,15676,11485078,40.27,-79.42
US,24442,10560874,38.3,-79.42
US,16340,8962562,41.81,-79.43
US,16221,10158755,41.1,-79.43
US,16416,11511497,41.8,-79.43
US,29565,10675747,34.33,-79.43
US,26263,9200346,38.94,-79.43
US,26814,8980567,38.74,-79.43
US,27216,12533107,36.08,-79.44
US,27217,9962918,36.08,-79.44
US,27215,10168064,36.08,-79.44
US,27213,11407810,35.61,-79.44
US,14716,10373794,42.38,-79.44
US,15686,11175956,40.62,-79.44
US,16353,10389692,41.49,-79.44
US,15681,10039110,40.48,-79.44
US,16334,12336833,41.32,-79.44
US,16261,9259613,40.95,-79.44
US,29555,12018225,33.81,-79.44
US,29554,10322608,33.75,-79.44
US,24450,9933707,37.78,-79.44
US,24433,12599400,38.43,-79.44
US,14758,9480552,42.01,-79.45
US,15464,9694667,39.96,-79.45
US,15459,11852582,39.73,-79.45
US,16259,12601991,40.94,-79.45
US,16326,10826280,41.35,-79.45
US,24555,12670595,37.63,-79.45
US,24570,9490146,37.34,-79.45
US,28370,9431406,35.18,-79.46
US,27311,11760818,36.5,-79.46
US,27344,9921132,35.72,-79.46
US,28374,8780643,35.18,-79.46
US,14769,12069215,42.38,-79.46
US,16254,9706686,41.25,-79.46
US,16370,11893559,41.58,-79.46
US,29458,8719337,33.08,-79.46
US,24139,8792889,36.98,-79.46
US,26260,9884485,39.13,-79.46
US,28353,12032921,34.76,-79.47
US,28373,11813343,35.1,-79.47
US,28352,11913646,34.76,-79.47
US,15618,11903568,40.52,-79.47
US,29592,11432320,34.28,-79.47
US,29573,9274448,34.51,-79.47
US,26886,11714570,38.81,-79.47
US,27201,9646908,36.03,-79.48
US,27220,10265503,36.02,-79.48
US,14767,12082116,42.07,-79.48
US,14722,10403253,42.2,-79.48
US,15610,12208021,40.09,-79.48
US,24104,11092627,37.16,-79.48
US,15470,9913361,39.86,-79.49
US,16255,11611302,41.1,-79.49
US,15685,11991130,40.18,-79.49
US,26804,9818210,38.67,-79.49
